163,3,Austin Dillon,Chv,29,30.989,3/2/2019 15:09
164,3,Austin Dillon,Chv,30,30.975,3/2/2019 15:10
165,3,Austin Dillon,Chv,31,31.179,3/2/2019 15:10
166,3,Austin Dillon,Chv,32,31.253,3/2/2019 15:10
167,3,Austin Dillon,Chv,33,31.489,3/2/2019 15:11
168,3,Austin Dillon,Chv,34,34.816,3/2/2019 15:12
169,3,Austin Dillon,Chv,35,491.115,3/2/2019 15:20
170,3,Austin Dillon,Chv,36,30.895,3/2/2019 15:20
171,3,Austin Dillon,Chv,37,30.709,3/2/2019 15:21
172,3,Austin Dillon,Chv,38,31.209,3/2/2019 15:21
173,3,Austin Dillon,Chv,39,31.007,3/2/2019 15:22
174,3,Austin Dillon,Chv,40,31.143,3/2/2019 15:23
175,3,Austin Dillon,Chv,42,30.687,3/2/2019 15:23
176,3,Austin Dillon,Chv,43,31.091,3/2/2019 15:24
177,3,Austin Dillon,Chv,44,30.831,3/2/2019 15:25
178,3,Austin Dillon,Chv,45,30.851,3/2/2019 15:25
179,3,Austin Dillon,Chv,46,30.629,3/2/2019 15:26
180,3,Austin Dillon,Chv,47,30.675,3/2/2019 15:26
181,3,Austin Dillon,Chv,48,30.845,3/2/2019 15:26
182,3,Austin Dillon,Chv,49,31.149,3/2/2019 15:27
183,3,Austin Dillon,Chv,49,31.149,3/2/2019 15:28
184,3,Austin Dillon,Chv,49,31.149,3/2/2019 15:30
185,52,BJ McLeod(i),Frd,1,33.177,3/2/2019 14:38
186,52,BJ McLeod(i),Frd,2,32.446,3/2/2019 14:39
187,52,BJ McLeod(i),Frd,3,32.245,3/2/2019 14:39
188,52,BJ McLeod(i),Frd,4,32.408,3/2/2019 14:40
189,52,BJ McLeod(i),Frd,5,383.197,3/2/2019 14:46
190,52,BJ McLeod(i),Frd,6,33.065,3/2/2019 14:47
191,52,BJ McLeod(i),Frd,7,32.781,3/2/2019 14:47
192,52,BJ McLeod(i),Frd,7,32.781,3/2/2019 15:28
193,52,BJ McLeod(i),Frd,7,32.781,3/2/2019 15:30
194,2,Brad Keselowski,Frd,1,31.087,3/2/2019 14:30
195,2,Brad Keselowski,Frd,2,30.79,3/2/2019 14:31
196,2,Brad Keselowski,Frd,3,30.593,3/2/2019 14:31
197,2,Brad Keselowski,Frd,4,30.562,3/2/2019 14:32
198,2,Brad Keselowski,Frd,5,30.533,3/2/2019 14:32
199,2,Brad Keselowski,Frd,6,30.54,3/2/2019 14:33
200,2,Brad Keselowski,Frd,7,30.639,3/2/2019 14:34
201,2,Brad Keselowski,Frd,8,30.684,3/2/2019 14:34
202,2,Brad Keselowski,Frd,9,30.718,3/2/2019 14:34
203,2,Brad Keselowski,Frd,10,31.027,3/2/2019 14:35
204,2,Brad Keselowski,Frd,11,801.899,3/2/2019 14:48
205,2,Brad Keselowski,Frd,12,31.039,3/2/2019 14:49
206,2,Brad Keselowski,Frd,13,30.796,3/2/2019 14:49
207,2,Brad Keselowski,Frd,14,30.854,3/2/2019 14:50
208,2,Brad Keselowski,Frd,15,30.778,3/2/2019 14:50
209,2,Brad Keselowski,Frd,16,30.655,3/2/2019 14:51
210,2,Brad Keselowski,Frd,17,31.045,3/2/2019 14:51
211,2,Brad Keselowski,Frd,18,31.846,3/2/2019 14:52
212,2,Brad Keselowski,Frd,19,437.004,3/2/2019 14:59
213,2,Brad Keselowski,Frd,20,31.072,3/2/2019 14:59
214,2,Brad Keselowski,Frd,21,30.858,3/2/2019 15:00
215,2,Brad Keselowski,Frd,22,30.64,3/2/2019 15:01
216,2,Brad Keselowski,Frd,23,30.696,3/2/2019 15:01
217,2,Brad Keselowski,Frd,24,30.697,3/2/2019 15:02
